zone	zone_name	npc_id	npc_name	race	class	level	faction_name	bodytype	class_name
paineel	Paineel	75152	Guard_Ezrothe	367	1	26	Heretics	3	Warrior
paineel	Paineel	75140	Guard_Notzxatl	367	1	26	Heretics	3	Warrior
paineel	Paineel	75131	Guard_Yerlash	367	1	26	Heretics	3	Warrior
paineel	Paineel	75146	Guard_Pendleir	367	1	26	Heretics	3	Warrior
paineel	Paineel	75150	Guard_Nextloxtl	367	1	27	Heretics	3	Warrior
paineel	Paineel	75151	Guard_Exclorpt	367	1	27	Heretics	3	Warrior
paineel	Paineel	75033	Guard_Lidozarnn	367	1	27	Heretics	3	Warrior
paineel	Paineel	75034	Guard_Hetorzuz	367	1	27	Heretics	3	Warrior
paineel	Paineel	75145	Guard_Yerlash	367	1	27	Heretics	3	Warrior
paineel	Paineel	75055	Guard_Pendleir	367	1	27	Heretics	3	Warrior
paineel	Paineel	75155	Guard_Ishvlor	367	1	33	Heretics	3	Warrior
paineel	Paineel	75157	Guard_Mertanor	367	1	33	Heretics	3	Warrior
paineel	Paineel	75134	Guard_Abrebla	367	1	34	Heretics	3	Warrior
paineel	Paineel	75135	Guard_Potren	367	1	34	Heretics	3	Warrior
paineel	Paineel	75136	Guard_Sheltuin	367	1	34	Heretics	3	Warrior
paineel	Paineel	75137	Guard_Mertanor	367	1	34	Heretics	3	Warrior
paineel	Paineel	75018	Dzan_Amo	3	2	35	Heretics	1	Cleric
paineel	Paineel	75022	Medoris_Flalzm	118	1	35	Heretics	3	Warrior
paineel	Paineel	75023	Ninna_Flalzm	118	1	35	Heretics	3	Warrior
paineel	Paineel	75029	Ernax_the_Scholar	3	12	35	Heretics	1	Wizard
paineel	Paineel	75148	Guard_Ishvlor	367	1	35	Heretics	3	Warrior
paineel	Paineel	75149	Guard_Mertanor	367	1	35	Heretics	3	Warrior
paineel	Paineel	75056	Guard_Abrebla	367	1	36	Heretics	3	Warrior
paineel	Paineel	75156	Guard_Sheltuin	367	1	36	Heretics	3	Warrior
paineel	Paineel	75061	Guard_Ackin	367	1	36	Heretics	3	Warrior
paineel	Paineel	75142	Guard_Abrebla	367	1	37	Heretics	3	Warrior
paineel	Paineel	75057	Guard_Potren	367	1	37	Heretics	3	Warrior
paineel	Paineel	75058	Guard_Ishvlor	367	1	37	Heretics	3	Warrior
paineel	Paineel	75059	Guard_Sheltuin	367	1	37	Heretics	3	Warrior
paineel	Paineel	75060	Guard_Mertanor	367	1	37	Heretics	3	Warrior
paineel	Paineel	75138	Guard_Ackin	367	1	37	Heretics	3	Warrior
paineel	Paineel	75013	#Jerith	6	5	40	Heretics	1	Shadowknight
paineel	Paineel	75024	Guard_Captain_Latorl	367	1	40	Heretics	3	Warrior
paineel	Paineel	75117	Sejako_Mujan	3	11	40	Heretics	1	Necromancer
paineel	Paineel	75118	Alaria_Mujan	3	11	40	Heretics	1	Necromancer
paineel	Paineel	75019	Atdehim_Sqonci	3	2	45	Heretics	1	Cleric
paineel	Paineel	75021	a_spirit_chanter	118	2	45	Heretics	3	Cleric
paineel	Paineel	75030	Tormented_Soul	118	7	50	Heretics	3	Monk
paineel	Paineel	75035	Loleluz	367	41	50	Heretics	3	Class 41
paineel	Paineel	75036	Archenm	367	41	50	Heretics	3	Class 41
paineel	Paineel	75046	Faratain	3	41	50	Heretics	1	Class 41
paineel	Paineel	75062	Jenkin_Fleetmore	3	41	50	Heretics	1	Class 41
paineel	Paineel	75063	Kervis_Ackblor	3	41	50	Heretics	1	Class 41
paineel	Paineel	75064	Ishen_Lelelan	3	41	50	Heretics	1	Class 41
paineel	Paineel	75065	Tenralus_Brackmar	3	41	50	Heretics	1	Class 41
paineel	Paineel	75066	Erelin_Verisue	3	41	50	Heretics	1	Class 41
paineel	Paineel	75067	Lillean_Han_Oni	3	41	50	Heretics	1	Class 41
paineel	Paineel	75068	Oren_Calferdo	3	41	50	Heretics	1	Class 41
paineel	Paineel	75069	Zarnlel_Apridor	3	41	50	Heretics	1	Class 41
paineel	Paineel	75073	Royal_Guard_Sheltuin	3	1	50	Heretics	1	Warrior
paineel	Paineel	75074	Royal_Guard_Lilkus	3	1	50	Heretics	1	Warrior
paineel	Paineel	75076	Librarian_Kesler	3	1	50	Heretics	1	Warrior
paineel	Paineel	75077	Talloth_Vara	3	1	50	Heretics	1	Warrior
paineel	Paineel	75078	Dannis_Faleet	3	41	50	Heretics	1	Class 41
paineel	Paineel	75079	Rallia_Hapera	3	41	50	Heretics	1	Class 41
paineel	Paineel	75080	Geomar_Hapera	3	41	50	Heretics	1	Class 41
paineel	Paineel	75081	Yvonne_Ani	3	41	50	Heretics	1	Class 41
paineel	Paineel	75082	Linnleu_Brackmar	3	41	50	Heretics	1	Class 41
paineel	Paineel	75083	Keletha_Nightweaver	3	41	50	Heretics	1	Class 41
paineel	Paineel	75084	Nedorl_Ipabrun	3	41	50	Heretics	1	Class 41
paineel	Paineel	75085	Leovre_Kieqmarn	3	41	50	Heretics	1	Class 41
paineel	Paineel	75086	Devinious_Natasu	3	41	50	Heretics	1	Class 41
paineel	Paineel	75087	Kilevra_Natasu	3	41	50	Heretics	1	Class 41
paineel	Paineel	75088	Danus_Kelmun	3	41	50	Heretics	1	Class 41
paineel	Paineel	75092	Lolenton	367	41	50	Heretics	3	Class 41
paineel	Paineel	75093	Gernatis	367	41	50	Heretics	3	Class 41
paineel	Paineel	75094	Kelkarn	367	41	50	Heretics	3	Class 41
paineel	Paineel	75095	Taralani_Rahnta	3	41	50	Heretics	1	Class 41
paineel	Paineel	75096	Tentus_Brackmar	3	41	50	Heretics	1	Class 41
paineel	Paineel	75097	Evus_Doracmal	3	41	50	Heretics	1	Class 41
paineel	Paineel	75098	Taria_Clayspinner	3	41	50	Heretics	1	Class 41
paineel	Paineel	75099	Nadara_Reloclen	3	40	50	Heretics	1	Class 40
paineel	Paineel	75100	Marsa_Folor	3	40	50	Heretics	1	Class 40
paineel	Paineel	75101	Winnla_Crestus	3	41	50	Heretics	1	Class 41
paineel	Paineel	75102	Pardas_Nalue	3	41	50	Heretics	1	Class 41
paineel	Paineel	75103	Gorng_Alusnein	3	41	50	Heretics	1	Class 41
paineel	Paineel	75104	Iva_Tersala	3	41	50	Heretics	1	Class 41
paineel	Paineel	75105	Dilche_Orlezcha	3	41	50	Heretics	1	Class 41
paineel	Paineel	75106	Brettas_Norval	3	41	50	Heretics	1	Class 41
paineel	Paineel	75107	Sheras_Milaku	3	41	50	Heretics	1	Class 41
paineel	Paineel	75108	Dovan_Sires	3	41	50	Heretics	1	Class 41
paineel	Paineel	75075	Overlord_Virate_Manaar	3	1	55	Heretics	1	Warrior
paineel	Paineel	75015	Shwara_Volerno	3	30	61	Heretics	1	Class 30
paineel	Paineel	75016	Sadorno_Chomosh	3	21	61	Heretics	1	Cleric (NPC)
paineel	Paineel	75070	Miadera_Shadowfyre	3	21	61	Heretics	1	Cleric (NPC)
paineel	Paineel	75071	Nivold_Predd	3	21	61	Heretics	1	Cleric (NPC)
paineel	Paineel	75072	Sern_Adolia	3	21	61	Heretics	1	Cleric (NPC)
paineel	Paineel	75089	Antus_Shelbra	3	30	61	Heretics	1	Class 30
paineel	Paineel	75090	Auhrik_Siet`ka	3	30	61	Heretics	1	Class 30
paineel	Paineel	75091	Coriante_Verisue	3	30	61	Heretics	1	Class 30
paineel	Paineel	75109	Shevra_Kollintar	3	24	61	Heretics	1	Class 24
paineel	Paineel	75110	Davorre_Bloodthorn	3	24	61	Heretics	1	Class 24
paineel	Paineel	75111	Mandaril_Dark_Knife	3	24	61	Heretics	1	Class 24
paineel	Paineel	75112	Shyna_Cintya	3	63	65	Heretics	1	Class 63
paineel	Paineel	75139	Toryn_Roltaire	3	41	65	Heretics	1	Class 41
paineel	Paineel	75159	Noclin`s_Pet	367	1	5	KOS	3	Warrior
paineel	Paineel	75010	a_fire_beetle	22	1	2	Nature Animal - Beetle	22	Warrior
paineel	Paineel	75001	a_decaying_skeleton	367	1	1	Noobie Monsters KOS to Guards	3	Warrior
paineel	Paineel	75002	a_pack_rat	36	1	1	Noobie Monsters KOS to Guards	21	Warrior
paineel	Paineel	75007	a_moss_snake	37	1	1	Noobie Monsters KOS to Guards	21	Warrior
paineel	Paineel	75014	a_black_bat	34	1	1	Noobie Monsters KOS to Guards	21	Warrior
paineel	Paineel	75004	a_decaying_skeleton	367	1	2	Noobie Monsters KOS to Guards	3	Warrior
paineel	Paineel	75119	an_undead_rat	36	1	4	Noobie Monsters KOS to Guards	3	Warrior
paineel	Paineel	75012	Gerot_Kastane	1	5	50	Truespirit	1	Shadowknight
paineel	Paineel	75006	Duriek_Bloodpool	3	5	55	Truespirit	1	Shadowknight
qeynos	South Qeynos	1026	a_rodent	36	1	1	NULL	21	Warrior
qeynos	South Qeynos	1316	campnight	240	1	1	NULL	11	Warrior
qeynos	South Qeynos	1315	campday	240	1	1	NULL	11	Warrior
qeynos	South Qeynos	1154	Morty_Prysmith	55	8	5	NULL	1	Bard
qeynos	South Qeynos	1073	Karl_Verhey	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1162	Cras_Snyder	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1164	Oscar_the_Brash	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1171	Dan_Wallin	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1176	Kazu_Kolden	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1185	Miles_Gordy	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1192	Philip_Tallman	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1195	Brian_Willman	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1198	Bobbin_Page	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1199	Graeme_Revall	1	9	10	NULL	1	Rogue
qeynos	South Qeynos	1305	#Lanhern_Firepride	71	1	10	NULL	1	Warrior
qeynos	South Qeynos	1177	Largon_Welsh	1	1	25	NULL	1	Warrior
qeynos	South Qeynos	1083	Ellisha	3	12	25	NULL	1	Wizard
qeynos	South Qeynos	1311	Gemcrafter_Anuk	1	41	25	NULL	1	Class 41
qeynos	South Qeynos	1034	Jalorin_Tar`Visgur	1	12	31	NULL	1	Wizard
qeynos	South Qeynos	1027	Xantomo_Salmor	1	1	50	NULL	1	Warrior
qeynos	South Qeynos	1167	#seaweed	240	1	50	NULL	11	Warrior
qeynos	South Qeynos	1178	#a_barnacle	240	1	50	NULL	11	Warrior
qeynos	South Qeynos	1180	#a_broken_bottle	240	1	50	NULL	11	Warrior
qeynos	South Qeynos	1188	#a_boot	240	1	50	NULL	11	Warrior
qeynos	South Qeynos	1193	#broken_timepiece	240	1	50	NULL	11	Warrior
qeynos	South Qeynos	1173	Golden_Maiden	72	1	50	NULL	11	Warrior
qeynos	South Qeynos	1313	#Jane_Planesummoner	3	13	50	NULL	1	Magician
qeynos	South Qeynos	1028	#D`mitrious_Irska	1	33	61	NULL	1	Class 33
qeynos	South Qeynos	1060	Yestura_Rhamrey	1	32	61	NULL	1	Class 32
qeynos	South Qeynos	1062	Tinshen_Brinth	1	32	61	NULL	1	Class 32
qeynos	South Qeynos	1312	#a_furtive_figure	1	11	63	NULL	1	Necromancer
qeynos	South Qeynos	1025	Christian_Hidken	7	63	65	NULL	1	Class 63
qeynos	South Qeynos	1133	Warehnn_Awlne	1	7	65	NULL	1	Monk
qeynos	South Qeynos	1194	Port_Authority_Officer	240	1	99	NULL	11	Warrior
qeynos	South Qeynos	1031	an_investigator	1	1	10	Antonius Bayle	1	Warrior
qeynos	South Qeynos	1047	Vicus_Nonad	1	9	26	Antonius Bayle	1	Rogue
qeynos	South Qeynos	1086	Eracon_Krengon	2	1	45	Banker	1	Warrior
qeynos	South Qeynos	1087	Dun	2	1	45	Banker	1	Warrior
qeynos	South Qeynos	1107	Sorn_Copperhold	71	40	45	Banker	1	Class 40
qeynos	South Qeynos	1108	Kendall_Copperhold	71	40	45	Banker	1	Class 40
qeynos	South Qeynos	1135	#Translocator_Sedina	12	12	1	Beta Neutral	1	Wizard
qeynos	South Qeynos	1033	Soulbinder_Novalu	7	1	65	Beta Neutral	1	Warrior
qeynos	South Qeynos	1153	Den_Magason	1	9	3	Circle of Unseen Hands	1	Rogue
qeynos	South Qeynos	1190	Lomarc	1	9	3	Circle of Unseen Hands	1	Rogue
qeynos	South Qeynos	1042	Trumpy_Irontoe	8	9	5	Circle of Unseen Hands	1	Rogue
qeynos	South Qeynos	1089	Raz_The_Rat_Misk	55	9	5	Circle of Unseen Hands	1	Rogue
qeynos	South Qeynos	1071	Klieb_Torne	1	9	10	Circle of Unseen Hands	1	Rogue
qeynos	South Qeynos	1072	Micc_Koter	1	9	10	Circle of Unseen Hands	1	Rogue
qeynos	South Qeynos	1001	Guard_Mezzt	71	1	5	Corrupt Qeynos Guards	1	Warrior
qeynos	South Qeynos	1006	Guard_Cyrillian	71	1	5	Corrupt Qeynos Guards	1	Warrior
qeynos	South Qeynos	1306	Guard_Augos	71	1	5	Corrupt Qeynos Guards	1	Warrior
qeynos	South Qeynos	1308	Guard_Perin	71	1	5	Corrupt Qeynos Guards	1	Warrior
qeynos	South Qeynos	1310	Guard_Tyrak	71	1	5	Corrupt Qeynos Guards	1	Warrior
qeynos	South Qeynos	1002	Guard_Jerith	71	1	7	Corrupt Qeynos Guards	1	Warrior
qeynos	South Qeynos	1307	Guard_Oleph	71	1	9	Corrupt Qeynos Guards	1	Warrior
qeynos	South Qeynos	1309	Guard_Quedal	71	1	10	Corrupt Qeynos Guards	1	Warrior
qeynos	South Qeynos	1143	Umvera_Dekash	3	14	50	Erudin Citizens	1	Enchanter
qeynos	South Qeynos	1084	Lylanthian	4	1	25	Fel Guard	1	Warrior
qeynos	South Qeynos	1159	Faren	1	1	3	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1081	Gharin	7	1	5	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1082	Indaria	1	1	5	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1148	Guard_Relam	71	1	5	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1152	Guard_Naret	71	1	5	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1174	Guard_Forbly	71	1	5	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1189	Guard_Phaeton	71	1	5	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1181	Guard_Dunix	71	1	6	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1147	Guard_Wenbie	71	1	6	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1200	Guard_Urius	71	1	7	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1151	Guard_Kwint	71	1	8	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1149	Guard_Calik	71	1	9	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1079	Zamel	1	1	10	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1080	Endric	1	1	10	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1091	Guard_Corshin	71	1	10	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1092	Madame_Serena	71	14	10	Guards of Qeynos	1	Enchanter
qeynos	South Qeynos	1150	Guard_Lasen	71	1	10	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1090	Guard_Beren	71	1	15	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1144	Exterminator_Rasmon	1	1	30	Guards of Qeynos	1	Warrior
qeynos	South Qeynos	1085	Lieutenant_Arathur	71	3	50	Guards of Qeynos	1	Paladin
qeynos	South Qeynos	1068	Captain_Tillin	71	20	61	Guards of Qeynos	1	Warrior (NPC)
qeynos	South Qeynos	1138	Gash_Flockwalker	7	6	8	Jaggedpine Treefolk	1	Druid
qeynos	South Qeynos	1166	Talym_Shoontar	2	1	15	Karana Residents	1	Warrior
qeynos	South Qeynos	1099	McNeal_Jocub	71	41	20	Karana Residents	1	Class 41
qeynos	South Qeynos	1163	Raffy_Conticede	71	41	22	Knights of Thunder	1	Class 41
qeynos	South Qeynos	1126	Bisdlo_Ravtahm	71	41	26	Knights of Thunder	1	Class 41
qeynos	South Qeynos	1070	Caton_Glimmerstep	1	3	30	Knights of Thunder	1	Paladin
qeynos	South Qeynos	1186	Arthon_Spiritsight	1	3	30	Knights of Thunder	1	Paladin
qeynos	South Qeynos	1040	Bogen_Chazel	71	41	32	Knights of Thunder	1	Class 41
qeynos	South Qeynos	1041	Lisdon_Trekka	71	41	35	Knights of Thunder	1	Class 41
qeynos	South Qeynos	1010	Fesse_Bontex	71	41	45	Knights of Thunder	1	Class 41
qeynos	South Qeynos	1029	Lord_Mrallon	1	3	60	Knights of Thunder	1	Paladin
qeynos	South Qeynos	1007	Miltiades_Tal`Azroth	1	22	61	Knights of Thunder	1	Class 22
qeynos	South Qeynos	1043	Wolten_Grafe	1	22	61	Knights of Thunder	1	Class 22
qeynos	South Qeynos	1044	Chesgard_Sydwen	1	22	61	Knights of Thunder	1	Class 22
qeynos	South Qeynos	1045	Kasine_Paegra	1	22	61	Knights of Thunder	1	Class 22
qeynos	South Qeynos	1046	Renic_Losaren	1	21	61	Knights of Thunder	1	Cleric (NPC)
qeynos	South Qeynos	1067	Daedet_Losaren	1	21	61	Knights of Thunder	1	Cleric (NPC)
qeynos	South Qeynos	1076	Gehna_Solbenya	1	21	61	Knights of Thunder	1	Cleric (NPC)
qeynos	South Qeynos	1127	Vansted_Rohenga	1	21	61	Knights of Thunder	1	Cleric (NPC)
qeynos	South Qeynos	1128	Runethar_Hamest	1	22	61	Knights of Thunder	1	Class 22
qeynos	South Qeynos	1000	Behroe_Dlexon	1	8	18	League of Antonican Bards	1	Bard
qeynos	South Qeynos	1048	Cassius_Messus	7	8	20	League of Antonican Bards	1	Bard
qeynos	South Qeynos	1160	Cassius_Messus	7	8	21	League of Antonican Bards	1	Bard
qeynos	South Qeynos	1035	Lysric_Loresinger	71	41	22	League of Antonican Bards	1	Class 41
qeynos	South Qeynos	1158	Anehan_Treol	1	8	23	League of Antonican Bards	1	Bard
qeynos	South Qeynos	1069	Dionna	1	8	25	League of Antonican Bards	1	Bard
qeynos	South Qeynos	1131	Eve_Marsinger	1	8	25	League of Antonican Bards	1	Bard
qeynos	South Qeynos	1132	Tralyn_Marsinger	1	8	25	League of Antonican Bards	1	Bard
qeynos	South Qeynos	1124	Sansa_Nusk	71	41	27	League of Antonican Bards	1	Class 41
qeynos	South Qeynos	1123	Joffrey_Clay	1	8	27	League of Antonican Bards	1	Bard
qeynos	South Qeynos	1036	Chalea_Volesga	71	41	28	League of Antonican Bards	1	Class 41
qeynos	South Qeynos	1008	Topala_Xenem	71	41	45	League of Antonican Bards	1	Class 41
qeynos	South Qeynos	1049	Jusean_Evanesque	1	27	61	League of Antonican Bards	1	Class 27
qeynos	South Qeynos	1050	Sollari_Bekines	1	27	61	League of Antonican Bards	1	Class 27
qeynos	South Qeynos	1125	Belious_Naliedin	1	27	61	League of Antonican Bards	1	Class 27
qeynos	South Qeynos	1066	Danaria_Hollin	3	14	20	Merchants of Erudin	1	Enchanter
qeynos	South Qeynos	1004	Meera_Lylon	71	41	10	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1110	Karn_Tassen	71	41	10	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1111	Voleen_Tassen	71	41	11	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1106	Earron_Huntlan	71	41	13	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1105	Nug_Rellash	71	41	15	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1098	Nesiff_Tallaherd	71	41	20	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1102	Rucio_Divella	71	41	20	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1155	Lanhern_Firepride	71	41	20	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1052	Hanlore_Escaval	71	41	24	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1032	Ren_Pinemyer	7	41	25	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1119	Ton_Firepride	71	41	30	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1120	Gahna_Salbeen	71	41	30	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1146	Ghul_Rustem	71	41	34	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1075	Bruno_Barstomper	1	1	35	Merchants of Qeynos	1	Warrior
qeynos	South Qeynos	1093	Tomas_Zelnik	1	1	35	Merchants of Qeynos	1	Warrior
qeynos	South Qeynos	1115	Barthal	71	41	37	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1011	Trisco_Qental	1	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1014	Sinon_Loarpe	1	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1018	Tsuden_Korinte	1	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1065	Heidi_Grainsifter	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1074	Sunsa_Jocub	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1077	Danon_Fletcher	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1078	Moran_Smith	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1094	Solani_Dayadil	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1095	Bassanio_Weekin	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1097	Stan_Cloven	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1100	Fish_Ranamer	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1103	Sissy_Huntlan	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1104	Tasya_Huntlan	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1109	Fhara_Semhart	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1112	Liln_Sedder	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1113	Mar_Sedder	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1114	Rane_Sedder	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1116	Fellesha_Varshen	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1117	Raheim_Varshen	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1139	Wrin_Liltin	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1140	Byjan_Timbokker	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1141	Iala_Lenard	71	41	45	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1030	Yakem_Oreslinger	1	41	50	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1101	Captain_Rohand	71	41	50	Merchants of Qeynos	1	Class 41
qeynos	South Qeynos	1145	a_sewer_rat	36	1	1	Noobie Monsters KOS to Guards	21	Warrior
qeynos	South Qeynos	1156	a_sewer_rat	36	1	2	Noobie Monsters KOS to Guards	21	Warrior
qeynos	South Qeynos	1157	a_sewer_rat	36	1	3	Noobie Monsters KOS to Guards	21	Warrior
qeynos	South Qeynos	1051	Drawna_Opimsor	1	41	27	Order of Three	1	Class 41
qeynos	South Qeynos	1118	Caleah_Herblender	71	41	28	Order of Three	1	Class 41
qeynos	South Qeynos	1037	Chalios_Bensted	71	41	36	Order of Three	1	Class 41
qeynos	South Qeynos	1039	Khensol_Undesta	71	41	38	Order of Three	1	Class 41
qeynos	South Qeynos	1038	Neapha_Vesturo	71	41	41	Order of Three	1	Class 41
qeynos	South Qeynos	1012	Dumisa_D`Enetti	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1013	Rosdaria_Sepria	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1015	Gende_Reldari	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1016	Headara_Ponido	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1017	Ingaria_Dinego	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1019	Moreo_O`Meek	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1020	Isobelle_Losiwoo	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1021	Corrao_Duperame	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1023	Celamari_Marre	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1024	Pai_Berenis	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1022	Gero_Yopetu	1	41	45	Order of Three	1	Class 41
qeynos	South Qeynos	1053	Daenor_Casthopur	1	31	61	Order of Three	1	Class 31
qeynos	South Qeynos	1054	Kazlo_Naedra	1	31	61	Order of Three	1	Class 31
qeynos	South Qeynos	1055	Gahlith_Wrannstad	1	31	61	Order of Three	1	Class 31
qeynos	South Qeynos	1056	Basten_Ghunret	1	33	61	Order of Three	1	Class 33
qeynos	South Qeynos	1057	Unsar_Koldhagon	1	33	61	Order of Three	1	Class 33
qeynos	South Qeynos	1058	Esdia_Moeba	1	33	61	Order of Three	1	Class 33
qeynos	South Qeynos	1059	Mespha_Tevalian	1	33	61	Order of Three	1	Class 33
qeynos	South Qeynos	1061	Juegile_Sohgohm	1	32	61	Order of Three	1	Class 32
qeynos	South Qeynos	1121	Nostahla_Westfend	1	31	61	Order of Three	1	Class 31
qeynos	South Qeynos	1122	Kinloc_Flamepaw	1	32	61	Order of Three	1	Class 32
qeynos	South Qeynos	1009	Oriyame_Nelafre	71	41	45	Priests of Life	1	Class 41
qeynos	South Qeynos	1142	Menkes_Tabolet	7	9	14	Qeynos Citizens	1	Rogue
qeynos	South Qeynos	1003	Marlin_Bizmite	1	1	25	Qeynos Citizens	1	Warrior
qeynos	South Qeynos	1191	Nindle_Hogster	1	1	25	Qeynos Citizens	1	Warrior
qeynos	South Qeynos	1096	Hansl_Bigroon	1	1	25	Qeynos Citizens	1	Warrior
qeynos	South Qeynos	1134	Edvard_Tommels	1	6	35	Qeynos Citizens	1	Druid
qeynos	South Qeynos	1129	Rabley_Trumend	71	41	34	Steel Warriors	1	Class 41
qeynos	South Qeynos	1137	Wylin_Dodmil	1	1	35	Steel Warriors	1	Warrior
qeynos	South Qeynos	1063	Brin_Stolunger	1	20	61	Steel Warriors	1	Warrior (NPC)
qeynos	South Qeynos	1064	Grahan_Rothkar	1	20	61	Steel Warriors	1	Warrior (NPC)
qeynos	South Qeynos	1088	Tabure_Ahendle	1	20	61	Steel Warriors	1	Warrior (NPC)
qeynos	South Qeynos	1130	Ebon_Strongbear	1	20	61	Steel Warriors	1	Warrior (NPC)
qeynos	South Qeynos	1136	Ginleen_Harltop	1	20	61	Steel Warriors	1	Warrior (NPC)
qeynos2	North Qeynos	2010	a_rodent	36	1	1	NULL	21	Warrior
qeynos2	North Qeynos	2149	a_mangy_rat	36	1	1	NULL	0	Warrior
qeynos2	North Qeynos	2153	a_Frostfell_Goblin	433	1	1	NULL	1	Warrior
qeynos2	North Qeynos	2154	Hargar_the_Velium_Chef	8	1	1	NULL	1	Warrior
qeynos2	North Qeynos	2155	Fireworks_Engineer_Fabdabus	12	1	1	NULL	1	Warrior
qeynos2	North Qeynos	2041	Rineval_Talyas	1	14	39	NULL	1	Enchanter
qeynos2	North Qeynos	2050	Gibson_Galliway	1	1	40	NULL	1	Warrior
qeynos2	North Qeynos	2034	Priest_of_Discord	1	2	50	NULL	1	Cleric
qeynos2	North Qeynos	2131	a_flower	240	1	50	NULL	11	Warrior
qeynos2	North Qeynos	2133	#CheckOne	240	1	50	NULL	11	Warrior
