zone	zone_name	expansion	spawngroupID	npcID	npc_name	race	class	level	npc_faction_id	primary_faction	bodytype	isquest	merchant_id
sseru	Sanctus Seru	3	20883	159249	a_Citizen_of_Seru	2	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20883	159559	A_Citizen_of_Seru	7	4	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20860	159201	a_Praesertum_Librarii	3	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20842	159236	a_Citizen_of_Seru	1	13	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20841	159238	a_Citizen_of_Seru	12	2	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20840	159242	a_Citizen_of_Seru	3	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20838	159000	a_Citizen_of_Seru	1	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20836	159239	a_Citizen_of_Seru	7	4	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20834	159260	a_Citizen_of_Seru	2	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20831	159657	A_Citizen_of_Seru	1	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20830	159226	a_Citizen_of_Seru	11	2	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20829	159228	a_Citizen_of_Seru	8	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20829	159558	A_Citizen_of_Seru	2	3	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20761	159678	A_Praesertum_Courier	3	1	41	0	NULL	1	0	0
sseru	Sanctus Seru	3	20687	159600	A_Castrorum_Functionary	1	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20677	159454	#Groal_Ealdin	3	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20671	159446	#Meisa_Valk	1	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20566	159533	A_Watcher_of_the_Eye	11	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20498	159232	a_Citizen_of_Seru	8	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20496	159258	a_Citizen_of_Seru	5	12	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20496	159467	a_Citizen_of_Seru	5	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20341	159052	#Tral_Paltora	3	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20270	159026	#Calana_Mani	12	1	41	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20990	159039	#Raphar_Bal	3	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20987	159028	#Lema_Aru	3	12	42	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20985	159030	#Yika_Burrowbright	11	2	42	0	NULL	1	0	0
sseru	Sanctus Seru	3	20979	159621	#Wisp_Nelonia	3	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20973	159046	#Byorn_Hollowbelly	8	1	42	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20973	159047	#Landar_Eklin	3	12	42	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20973	159443	#Fand_Iftara	3	3	42	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20808	159221	a_Praesertum_Librarii	3	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20795	159485	A_Watcher_of_the_Eye	11	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20788	159542	A_Castrorum_Vigilum	2	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20758	159589	A_Castrorum_Functionary	1	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20724	159681	A_Questioner	8	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20677	159615	#Groal_Ealdin	3	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20676	159472	#Naldo_Ringer	11	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20671	159471	#Meisa_Valk	1	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20341	159462	#Tral_Paltora	3	1	42	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20337	159067	Elanix_Harith	7	4	42	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20990	159620	#Raphar_Bal	3	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20985	159473	#Swit_Jestands	8	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20984	159069	A_Watcher_of_the_Eye	11	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20981	159056	#Sentry_Fanolda	7	1	43	0	NULL	1	0	0
sseru	Sanctus Seru	3	20979	159021	#Wisp_Nelonia	3	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20957	159474	#Falina_Roughspinner	11	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20876	159103	a_Castrorum_Vigilum	2	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20788	159080	a_Praesertum_Librarii	3	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20759	159588	A_Castrorum_Functionary	1	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20677	159034	#Groal_Ealdin	3	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20676	159447	#Naldo_Ringer	11	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20676	159614	#Skrea_Greenore	8	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20671	159496	#Meisa_Valk	1	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20341	159470	#Tral_Paltora	3	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20270	159606	#Calana_Mani	12	1	43	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20992	159020	#Palo_Deepcreek	7	9	44	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20991	159060	#Yumik_Gropa	11	9	44	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20990	159064	#Rarg_McUltos	2	1	44	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20989	159449	#Breesu_Fisher	12	2	44	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20987	159031	#Breena_Fisher	12	13	44	0	NULL	1	0	0
sseru	Sanctus Seru	3	20987	159433	#Maga_McMurta	2	1	44	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20985	159033	#Swit_Jestands	8	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20984	159032	#Mandro_Salma	12	14	44	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20979	159500	#Wisp_Nelonia	3	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20973	159045	#Elom_Ryatal	12	14	44	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20973	159435	#Glis_Bluesky	7	4	44	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20973	159437	#Mrando_McGrannis	2	1	44	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20972	159442	#Sentry_Wiosk	7	4	44	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20966	159434	#Vysi_Caldo	1	9	44	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20940	159358	A_Questioner	12	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20856	159223	a_Praesertum_Librarii	3	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20831	159587	A_Questioner	8	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20779	159339	#Arx_Guardian_Silverkey	8	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20775	159583	A_Defender_of_the_Arx	8	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20757	159357	A_Praesertum_Courier	3	1	44	0	NULL	1	0	0
sseru	Sanctus Seru	3	20677	159605	#Groal_Ealdin	3	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20676	159461	#Skrea_Greenore	8	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20341	159684	#Tral_Paltora	3	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20270	159455	#Calana_Mani	12	1	44	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	21044	159167	An_Intervallum_Guard	1	1	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20985	159453	#Swit_Jestands	8	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20979	159475	#Wisp_Nelonia	3	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20978	159431	#Anafora_Silverlake	7	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20954	159197	A_Legionnaire_of_the_Hand	1	1	45	603	Hand Legionnaries	1	1	0
sseru	Sanctus Seru	3	20948	159105	#Vigilum_Vonari	1	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20948	159135	#Vigilum_Pola	8	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20948	159486	#Vigilum_Cosaki	1	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20947	159085	#Vigilum_Nuno	1	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20947	159387	#Vigilum_Uresko	1	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20947	159482	#Vigilum_Ealna	1	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20939	159087	a_Vigilum_of_the_Eye	1	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20939	159388	#Vigilum_Greel	1	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20933	159116	A_Custos_of_Seru	1	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20932	159613	#Legionnaire_Caelum	1	1	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20930	159623	#Legionnaire_Valde	1	1	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20929	159514	#Legionnaire_Potens	1	1	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20924	159513	#Legionnaire_Loricut	1	1	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20921	159396	#Vigilum_Mornus	2	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20899	159171	#Legionnaire_Balien	1	1	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20897	159511	#Legionnaire_Fenstra	7	1	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20893	159512	#Legionnaire_Celox	1	1	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20886	159502	#Legionnaire_Lorica	1	2	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20852	159222	a_Praesertum_Librarii	3	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20851	159646	A_Defender_of_the_Arx	8	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20794	159668	A_Vigilum_of_the_Eye	2	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20779	159585	#Arx_Guardian_Silverkey	8	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20769	159346	#Vigulum_Pola	8	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20764	159586	A_Questioner	12	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20761	159353	A_Praesertum_Courier	3	1	45	0	NULL	1	0	0
sseru	Sanctus Seru	3	20722	159317	#Castrorum_Zifala	1	1	45	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20722	159389	#Castrorum_Sifu	2	1	45	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20722	159391	#Castrorum_Wunar	12	1	45	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20722	159694	#Castrorum_Kenet	1	1	45	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20714	159397	#Vigilum_Ripka	1	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20710	159403	#Actuarii_Buccarn	1	1	45	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20710	159596	An_Actuarius_Guard	1	1	45	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20709	159213	#Actuarii_Panus	1	1	45	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20709	159319	#Actuarii_Boyn	1	1	45	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20681	159429	#Actuarii_Runol	1	1	45	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20680	159214	#Actuarii_Othal	1	1	45	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20539	159123	An_Intervallum_Guard	2	1	45	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20465	159313	#Castrorum_Plita	1	1	45	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20460	159318	#Castrorum_Braku	1	1	45	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20434	159198	#Vigilum_Warsala	1	1	45	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20408	159212	#Arx_Guardian_Brightway	8	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20349	159575	#Castrorum_Tenak	1	1	45	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20349	159576	#Castrorum_Kutika	1	1	45	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20341	159497	#Tral_Paltora	3	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20285	159671	#Castrorum_Urka	1	1	45	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20270	159469	#Calana_Mani	12	1	45	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20991	159058	#Breelisa_Fisher	12	13	46	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20987	159082	#Shal_Wildleaf	7	4	46	0	NULL	1	0	0
sseru	Sanctus Seru	3	20984	159068	A_Protector_of_the_Heart	3	1	46	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20973	159053	#Sentry_Bangol	1	1	46	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20953	159612	A_Captured_Netherbian	229	1	46	79	KOS	23	0	0
sseru	Sanctus Seru	3	20948	159090	a_Vigilum_of_the_Eye	1	1	46	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20928	159121	#Legionnaire_Voleo	2	1	46	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20925	159611	#Legionnaire_Durus	1	1	46	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20897	159624	#Legionnaire_Fenstra	7	1	46	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20895	159498	#Legionnaire_Vires	1	1	46	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20894	159166	#Legionnaire_Galea	1	2	46	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20887	159637	#Legionnaire_Telum	7	1	46	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20886	159175	#Legionnaire_Lorica	1	2	46	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20886	159607	#An_Intervallum_Guard	1	1	46	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20793	159309	Ornis_Tranum	1	1	46	602	Shoulders of Seru	1	1	0
sseru	Sanctus Seru	3	20779	159677	#Arx_Guardian_Silverkey	8	1	46	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20753	159679	A_Questioner	8	1	46	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20722	159390	A_Castrorum_of_the_Heart	1	1	46	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20712	159398	A_Legionnaire_of_the_Hand	1	1	46	603	Hand Legionnaries	1	1	0
sseru	Sanctus Seru	3	20681	159430	An_Actuarius_Guard	1	1	46	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20676	159054	#Skrea_Greenore	8	1	46	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20676	159460	#Naldo_Ringer	11	1	46	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20447	159580	A_Defender_of_the_Arx	8	1	46	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	21045	159179	#Legionnaire_Mhits	7	3	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21043	159180	#Legionnaire_Munsoon	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21042	159182	#Legionnaire_Kazzek	1	3	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21042	159184	#Legionnaire_Tibos	5	3	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21041	159183	#Legionnaire_Aiddan	7	3	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21039	159186	#Legionnaire_Kallazam	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21036	159127	#Legionnaire_Aeblish	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21035	159128	#Legionnaire_Fircka	2	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21034	159131	#Legionnaire_Wraeni	3	3	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21033	159134	#Legionnaire_Vaslan	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21030	159181	#Legionnaire_Zota	1	3	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21030	159187	#Legionnaire_Skross	1	3	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21024	159176	#Legionnaire_Gyarg	7	3	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21022	159178	#Legionnaire_Glap	12	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21021	159129	#Legionnaire_Rodalek	7	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	21015	159133	#Legionnaire_Garffe	7	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20955	159073	#Legionnaire_Tulen	2	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20955	159314	#Legionnaire_Hava	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20954	159075	#Legionnaire_Meos	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20954	159316	#Legionnaire_Pino	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20953	159477	a_Captured_Netherbian	229	1	47	79	KOS	23	0	0
sseru	Sanctus Seru	3	20932	159117	#Legionnaire_Caelum	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20931	159118	#Legionnaire_Sedo	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20930	159159	#Legionnaire_Valde	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20929	159626	#Legionnaire_Potens	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20925	159638	#Legionnaire_Durus	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20878	159199	#Legionnaire_Brill	7	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20859	159070	a_Vigilum_of_the_Eye	1	1	47	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20851	159202	A_Defender_of_the_Arx	8	1	47	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20850	159196	A_Protector_of_the_Heart	3	1	47	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20792	159535	Consis_Sinsolus	1	1	47	603	Hand Legionnaries	1	1	0
sseru	Sanctus Seru	3	20775	159676	A_Vigilum_of_the_Eye	2	1	47	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20772	159582	#Arx_Guardian_Truefoot	8	1	47	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20721	159392	A_Castrorum_of_the_Heart	1	1	47	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20712	159399	#Legionnaire_Vulati	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20711	159315	#Legionnaire_Boya	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20711	159400	#Legionnaire_Zavi	7	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20711	159401	#Legionnaire_Palati	1	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20711	159682	A_Legionnaire_of_the_Hand	1	1	47	603	Hand Legionnaries	1	1	0
sseru	Sanctus Seru	3	20657	159185	#Legionnaire_Faieaie	1	3	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20604	159506	#Legionnaire_Xinn	8	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20602	159126	A_Legionnaire_of_the_Hand	1	3	47	603	Hand Legionnaries	1	1	0
sseru	Sanctus Seru	3	20508	159541	An_Actuarius_Guard	1	1	47	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20418	159122	#Legionnaire_Rammi	2	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20350	159063	#Legionnaire_Rukos	8	1	47	1463	Hand of Seru	1	0	0
sseru	Sanctus Seru	3	20343	159608	An_Intervallum_Guard	2	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20335	159634	An_Intervallum_Guard	7	1	47	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20992	159061	#Linfa_Deepdark	11	9	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20992	159062	#Wiltan_Crushgrip	8	1	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20991	159059	#Caldori_Porva	1	12	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20989	159440	#Darla_Pushwheel	11	9	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20977	159040	#Elsa_McGornit	2	9	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20977	159057	#Sentry_Valamar	7	1	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20973	159445	#Breanna_Fisher	12	9	48	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20972	159438	#Druina_McFlagal	2	1	48	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20955	159503	A_Legionnaire_of_the_Hand	1	1	48	603	Hand Legionnaries	1	1	0
sseru	Sanctus Seru	3	20953	159076	a_Captured_Netherbian	229	1	48	79	KOS	23	0	0
sseru	Sanctus Seru	3	20947	159092	a_Vigilum_of_the_Eye	1	1	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20932	159622	#Legionnaire_Caelum	1	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20931	159510	#Legionnaire_Sedo	1	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20930	159509	#Legionnaire_Valde	1	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20928	159609	#Legionnaire_Voleo	2	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20927	159616	#Legionnaire_Tutela	1	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20925	159130	#Legionnaire_Durus	1	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20896	159164	#Legionnaire_Visum	7	3	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20895	159165	#Legionnaire_Vires	1	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20893	159168	#Legionnaire_Celox	1	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20891	159170	#An_Intervallum_Guard	1	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20887	159174	#Legionnaire_Telum	7	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20885	159635	#Legionnaire_Rotin	1	1	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20793	159669	Ornis_Tranum	1	1	48	602	Shoulders of Seru	1	1	0
sseru	Sanctus Seru	3	20792	159310	Consis_Sinsolus	1	1	48	603	Hand Legionnaries	1	1	0
sseru	Sanctus Seru	3	20777	159094	A_Protector_of_the_Heart	3	1	48	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20772	159344	#Arx_Guardian_Truefoot	8	1	48	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20764	159350	A_Centurion_of_the_Hand	7	3	48	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20718	159520	#Watcher_Quen	11	1	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20710	159640	A_Cornicularius_Warder	1	1	48	0	NULL	1	0	0
sseru	Sanctus Seru	3	20709	159219	An_Actuarius_Guard	1	1	48	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20676	159436	#Verda_Slowfire	11	2	48	602	Shoulders of Seru	1	0	0
sseru	Sanctus Seru	3	20559	159084	a_Vigilum_of_the_Eye	2	1	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20524	159158	An_Intervallum_Guard	1	2	48	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20514	159329	A_Defender_of_the_Arx	8	1	48	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20450	159331	#Watcher_Grinnis	11	1	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20444	159336	#Watcher_Caal	11	1	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20408	159529	#Arx_Guardian_Brightway	8	1	48	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20273	159341	#Watcher_Wilta	11	1	48	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	21037	159285	a_Quaestor_Guard	2	1	49	605	Heart of Seru	1	0	0
sseru	Sanctus Seru	3	20990	159022	#Sentry_Eloka	1	1	49	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20989	159023	#Mema_Dort	1	1	49	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20989	159044	#Wilton_Valewalker	7	4	49	603	Hand Legionnaries	1	0	0
sseru	Sanctus Seru	3	20979	159037	#Tigal_Cama	12	12	49	607	Eye of Seru	1	0	0
sseru	Sanctus Seru	3	20953	159077	a_Captured_Netherbian	229	1	49	79	KOS	23	0	0
sseru	Sanctus Seru	3	20933	159203	A_Protector_of_the_Heart	3	1	49	604	Citizens of Seru	1	0	0
sseru	Sanctus Seru	3	20929	159120	#Legionnaire_Potens	1	1	49	603	Hand Legionnaries	1	0	0
